id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
438,'노-동-동 클린업' 롯데 6연패 탈출 이끌 라인업일까...신동건 말소-최이...,6연패 수렁을 벗어나지 못하고 있는 롯데 자이언츠가 다시 한 번 타순을 변화해서 벼랑 끝을 탈출할 수 있을까. 김태형 감독이 이끄는 롯데 자이언츠는 7일 부산 사직구장에서 열리는 프로야구 정규시즌 KT 위즈와의...,www.osen.co.kr,2026-04-07T15:59:00,,INJURY_ROSTER,,1.0,,,True,롯데가 타순을 변경해 6연패 탈출을 노린다.,신동건;최이준,neutral,,True,"롯데 vs KT (홈) 3-7 패 | 결승타: 장성우(3회) | 타자 키플레이어: 안현민(KT), 노진혁(롯데), 장성우(KT) | 투수 키플레이어: 고영표(KT), 김민수(KT), 스기모토(KT)"
439,전력 외에서 '홈런 1위'... '역주행' 노진혁이 롯데 구할까?,▲  시즌 초반 홈런 부문 공동 선두인 롯데 노진혁 ⓒ 롯데자이언츠 불과 한 달 전까지만 해도 롯데 자이언츠 내야수 노진혁(37)의 이름은 김태형 감독의 2026시즌 개막 1군 구상에 없었다. 2년 연속 1군 스프링캠프...,www.ohmynews.com,2026-04-06T17:31:00,,PERFORMANCE_ANALYSIS,,0.9,,,True,노진혁이 시즌 초반 홈런 공동 선두로 주목받고 있다.,노진혁,positive,,True,"롯데 vs SSG (홈) 3-4 패 | 결승타: 고명준(9회) | 홈런: 윤동희3호 | 타자 키플레이어: 최정(SSG), 정준재(SSG), 한유섬(SSG) | 투수 키플레이어: 조병현(SSG), 김민(SSG), 정철원(롯데)"
440,"‘불펜 궤멸 4연패’ 롯데, ‘2차 드래프트 이적’ 최충연 전격 콜업…...",불펜진이 궤멸 당하면서 4연패 수렁에 빠진 롯데 자이언츠가 투수진 엔트리를 바꿨다. 김태형 감독이 이끄는 롯데는 4일 부산 사직구장에서 열리는 프로야구 정규시즌 SSG 랜더스와의 경기를 앞두고 1군 엔트리를...,www.osen.co.kr,2026-04-04T15:01:00,,INJURY_ROSTER,,1.0,,,True,롯데가 불펜진을 보강하며 4연패 탈출을 시도한다.,최충연,neutral,,True,"롯데 vs SSG (홈) 6-7 패 | 결승타: 에레디아(7회) | 홈런: 유강남1호, 노진혁3호 | 타자 키플레이어: 한동희(롯데), 고명준(SSG), 황성빈(롯데) | 투수 키플레이어: 조병현(SSG), 노경은(SSG), 이로운(SSG)"
441,"'前 삼성' 아픈손가락, 롯데서 첫 1군 콜업…'4G 연속 무실점' 정현수도...",롯데 자이언츠가 엔트리에 변화를 줬다. 2군에서 좋은 모습을 보이고 있던 최충연과 정현수가 올 시즌 처음으로 1군의 부름을 받았다. 롯데는 4일 부산 사직구장에서 열리는 2026 신한은행 SOL Bank KBO리그 SSG 랜더스와...,www.spotvnews.co.kr,2026-04-04T14:24:00,,INJURY_ROSTER,,1.0,,,True,롯데가 최충연과 정현수를 1군에 콜업했다.,최충연;정현수,neutral,,True,"롯데 vs SSG (홈) 2-17 패 | 결승타: 최정(1회) | 홈런: 최지훈2호, 에레디아3호, 고명준3호 | 타자 키플레이어: 박성한(SSG), 최지훈(SSG), 고명준(SSG) | 투수 키플레이어: 화이트(SSG)"
442,"""한동희 이제는 그러면 안 된다"" → 김태형 감독, '유망주 배려'는 끝. ...","""이제 어린 선수가 아니다."" 김태형 롯데 자이언츠 감독이 한동희가 이제는 어엿한 중심 선수 역할을 해줘야 한다고 강조했다. 김 감독은 3일 부산 사직구장에서 열리는 SSG 랜더스전에 앞서 한동희가 '적응'을 말할...",www.sportschosun.com,2026-04-03T16:38:00,,INTERVIEW,,0.9,,,True,김태형 감독이 한동희의 중심 선수 역할을 강조했다.,한동희,neutral,,True,"롯데 vs SSG (홈) 2-17 패 | 결승타: 최정(1회) | 홈런: 최지훈2호, 에레디아3호, 고명준3호 | 타자 키플레이어: 박성한(SSG), 최지훈(SSG), 고명준(SSG) | 투수 키플레이어: 화이트(SSG)"
443,"3G 연속 충격의 역전패, 롯데 지원군 불렀다…'1R 특급유망주' 신동건 전...","롯데 자이언츠가 지난해 신인드래프트 1라운더 특급유망주 신동건을 전격 콜업했다. 최근 세 경기 연속 불펜이 크게 흔들리자, 신동건을 중간으로 써 보겠다는 생각이다. 롯데는 3일 부산 사직구장에서 열리는 2026...",www.spotvnews.co.kr,2026-04-03T15:54:00,,TRANSACTION_CONTRACT,MATCH_RELATED,0.9,,,True,롯데가 신동건을 1군에 콜업하며 불펜을 강화했다.,신동건,neutral,,True,"롯데 vs SSG (홈) 2-17 패 | 결승타: 최정(1회) | 홈런: 최지훈2호, 에레디아3호, 고명준3호 | 타자 키플레이어: 박성한(SSG), 최지훈(SSG), 고명준(SSG) | 투수 키플레이어: 화이트(SSG)"
444,"'2연승→3연패' 롯데 엔트리 변경 단행, '2.7억 특급루키' 1군 콜업...라...",투수들이 흔들리며 연패에 빠진 롯데 자이언츠. 이번에는 루키 투수를 콜업했다. 롯데는 3일 부산 사직야구장에서 SSG 랜더스와 2026 신한 SOL Bank KBO 리그 정규시즌 홈 개막전을 치른다. 이날 롯데는 빅터 레이예스...,www.xportsnews.com,2026-04-03T15:47:00,,INJURY_ROSTER,,1.0,,,True,롯데가 루키 투수를 콜업하며 엔트리를 변경했다.,,neutral,,True,"롯데 vs SSG (홈) 2-17 패 | 결승타: 최정(1회) | 홈런: 최지훈2호, 에레디아3호, 고명준3호 | 타자 키플레이어: 박성한(SSG), 최지훈(SSG), 고명준(SSG) | 투수 키플레이어: 화이트(SSG)"
445,"롯데 지원군 또 왔다! 1라운더 신동건 전격 콜업 → ""변화구 좋고 경기...",롯데 자이언츠가 1라운드 신인투수 신동건을 콜업했다. 롯데는 3일 부산 사직구장에서 열리는 SSG 랜더스전을 앞두고 신동건을 1군 등록했다. 김강현이 2군으로 내려갔다. 김태형 롯데 감독은 2일 창원 NC전이 시작하기...,www.sportschosun.com,2026-04-03T15:37:00,,INJURY_ROSTER,,1.0,,,True,롯데가 신동건을 1군에 등록하며 변화를 줬다.,신동건,neutral,,True,"롯데 vs SSG (홈) 2-17 패 | 결승타: 최정(1회) | 홈런: 최지훈2호, 에레디아3호, 고명준3호 | 타자 키플레이어: 박성한(SSG), 최지훈(SSG), 고명준(SSG) | 투수 키플레이어: 화이트(SSG)"
446,"노진혁 장타율 1.063...롯데 자이언츠, 이제 3루수가 누구야 [IS 포커스]",그가 롯데 자이언츠 주전 1루수 경쟁을 구도에 파장을 일으키고 있는 건 분명하다. 노진혁은 지난 2일 창원NC파크에서 열린 2026 KBO리그 정규시즌 NC 다이노스와의 원정 주중 3연전 3차전에 2번 타자·1루수로 선발...,isplus.com,2026-04-03T11:38:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,노진혁이 롯데의 주전 1루수 경쟁에 영향을 미치고 있다.,노진혁,neutral,,True,"롯데 vs NC (원정) 4-8 패 | 결승타: 박건우(5회) | 홈런: 노진혁2호 | 타자 키플레이어: 박건우(NC), 노진혁(롯데), 박민우(NC) | 투수 키플레이어: 김진욱(롯데), 배재환(NC), 원종해(NC)"
447,"삼성에 이런 날이…""믿고 볼 수 있는 불펜이라 느끼실 듯"" 박진만 감독...",최지광은 2024년 8월 23일 대구 롯데 자이언츠전 이후 587일 만에 승리투수가 됐다. 2회까지 1-1로 맞선 뒤 어느 팀도 앞서나가지 못했다. 8회 희비가 엇갈렸다. 삼성이 '약속의 8회'와 함께 승리에 다가섰다. 8회말 두산...,www.spotvnews.co.kr,2026-04-03T00:06:00,,MATCH_RELATED,ETC,0.9,,,False,삼성이 롯데를 상대로 승리하며 불펜이 믿음을 주었다.,,,,True,"롯데 vs NC (원정) 4-8 패 | 결승타: 박건우(5회) | 홈런: 노진혁2호 | 타자 키플레이어: 박건우(NC), 노진혁(롯데), 박민우(NC) | 투수 키플레이어: 김진욱(롯데), 배재환(NC), 원종해(NC)"
448,"한동희 복귀 디데이...시선 모으는 롯데 선발 라인업, 누가 빠지고 누가...",옆구리 부상으로 개막 엔트리에 포함되지 않았던 롯데 자이언츠 프랜차이즈 선수 한동희(27)가 2일 복귀전을 치른 전망이다. 2연패에 빠진 롯데가 어떤 선발 라인업을 꺼내들지 시선이 모인다. 한동희는 지난 13일...,isplus.com,2026-04-02T10:48:00,,INJURY_ROSTER,,1.0,,,True,한동희가 복귀하며 롯데의 선발 라인업에 변화가 예상된다.,한동희,neutral,,True,"롯데 vs NC (원정) 4-5 패 | 결승타: 김휘집(9회) | 홈런: 윤동희2호, 박민우1호, 레이예스3호, 신재인1호 | 타자 키플레이어: 박민우(NC), 신재인(NC), 김휘집(NC) | 투수 키플레이어: 박정민(롯데), 류진욱(NC), 신민혁(NC)"
449,[Who Is ?] 김택진 엔씨 대표이사 사장,어렸을 때 롯데자이언츠의 최동원 선수를 존경했다고 한다. NC다이노스가 2020년 한국프로야구 정규리그에서 우승하자 눈물을 글썽이기도 했다. 2018년 1월 게임소프트웨어 전문가 가운데 처음으로 한국공학한림원...,www.businesspost.co.kr,2026-04-02T07:24:00,,ETC,,0.9,,,False,김택진 대표가 롯데 최동원 선수를 존경했다고 전해졌다.,,,,True,"롯데 vs NC (원정) 4-5 패 | 결승타: 김휘집(9회) | 홈런: 윤동희2호, 박민우1호, 레이예스3호, 신재인1호 | 타자 키플레이어: 박민우(NC), 신재인(NC), 김휘집(NC) | 투수 키플레이어: 박정민(롯데), 류진욱(NC), 신민혁(NC)"
450,"'2루타-볼넷-2루타' 50억 1루수 심상치 않다, 노진혁 맹타…이러면 '2군...","프로야구 롯데 자이언츠 내야수 노진혁(37)의 감각이 심상치 않다, 롯데는 지난달 31일 창원NC파크에서 열린 NC 다이노스와의 경기에서 2-9로 완패를 당했다. 3회 빅이닝 4실점으로 경기 흐름이 완전히 넘어갔고 만회하지...",www.osen.co.kr,2026-04-01T10:16:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,롯데가 NC에 2-9로 패하며 부진한 모습을 보였다.,노진혁,negative,,True,"롯데 vs NC (원정) 2-9 패 | 결승타: 김휘집(3회) | 타자 키플레이어: 노진혁(롯데), 김형준(NC), 김휘집(NC) | 투수 키플레이어: 토다(NC), 이준혁(NC), 김영규(NC)"
451,"“회복까지 3개월”…‘개막전 불발’ 롯데 박찬형, 손바닥 골절로 수술...",사진 | 롯데 자이언츠 부상으로 전력을 이탈한 롯데 박찬형(22)이 결국 수술대에 오른다. 롯데 관계자는 24일 “재검진 결과 오른쪽 손바닥 유구골 피로 골절이 확인됐다”며 “25일 수술 받을 예정”이라고 밝혔다....,www.sportsseoul.com,2026-03-24T13:34:00,,INJURY_ROSTER,,1.0,,,True,박찬형이 손바닥 골절로 수술을 받게 되었다.,박찬형,negative,,False,롯데 vs SSG (원정) 5-2 승
452,시범경기 1위 가보자고! 롯데 “지금처럼만 하면 크게 쳐지지 않을 것 ...,사진 | 롯데 자이언츠 [스포츠서울 | 문학=이소영 기자] “정규시즌이 두 경기 남았으면…지금도 잘하고 있다.” 시범경기 1위 확정을 눈앞에 둔 롯데 김태형(59) 감독은 정규시즌을 바라봤다. 그는 “지금 하던 대로만...,www.sportsseoul.com,2026-03-23T13:01:00,,MATCH_RELATED,CLUB_OPERATION,0.9,,,True,롯데가 시범경기에서 1위를 확정할 가능성이 높다.,,positive,,True,롯데 vs 한화 (홈) 10-6 승
453,"'아웃인 줄 알았는데...' 오지환 글러브 맞고 튀어나온 공, 머쓱한 유강...","프로야구 롯데 자이언츠와 LG 트윈스의 시범경기에서는 승부 못지않게 웃음을 자아낸 장면도 나왔다. 모두가 잡을 거로 생각했던 순간, 유격수 오지환의 예상치 못한 실책과 이를 지켜본 1루수 오스틴 딘의 넉살이 묘한...",www.sportschosun.com,2026-03-15T07:46:00,,MATCH_RELATED,INTERVIEW,0.9,,,True,롯데와 LG의 시범경기에서 웃음을 자아낸 장면이 있었다.,,positive,,True,롯데 vs LG (홈) 5-3 승
454,"'이글스 레전드' 김태균, 日 한신 우승시킨 롯데 용병에 주목.. ""우승 기...","전 야구선수 김태균이 롯데 자이언츠의 새 용병투수 제레미 비슬리에 주목했다. 9일 김태균의 유튜브 채널엔 ""10개 구단 외국인 선수 중 보석을 발견했다""라는 제목의 영상이 업로드 됐다. 메이저리그 애리조나...",www.tvreport.co.kr,2026-03-09T18:27:00,,ETC,INTERVIEW,0.9,,,True,김태균이 롯데의 새 용병투수 비슬리에 주목했다.,제레미 비슬리,positive,,False,해당 날짜 경기 없음
455,"""마차도가 빙의했나, 이런 유격수 도대체 얼마만인가""... 롯데 팬 소름 ...","이는 KBO 리그 10개 구단 모두가 바라는 이상향이자, 특히 롯데 자이언츠 팬들에게는 오랜 기간 닿을 수 없었던 신기루와도 같은 꿈이었다. 매년 유격수 때문에 힘들어했다. 신인드래프트때만 되면 유망한 내야수들은...",www.fnnews.com,2026-04-30T12:01:00,,PERFORMANCE_ANALYSIS,INTERVIEW,0.9,,,True,롯데 팬들이 유격수 문제 해결의 희망을 느끼고 있다.,,positive,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
456,"'김혜성으로는 부족하니' 다저스, 현금 주고 트리플A 타율 9푼 유틸리티...",피츠제럴드는 2019년 신인드래프트 4라운드 전체 116순위로 샌프란시스코 자이언츠의 지명을 받아 프로에 데뷔했다. 그리고 2023년 빅리그에 입성했다. 데뷔 첫 해는 많은 기회를 받지 못했지만 이듬해인 2024년엔...,www.mydaily.co.kr,2026-04-29T22:00:00,,ETC,,0.9,,,False,롯데가 키움에 5-6으로 아쉽게 패했다.,박승욱,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
457,"""ML서 가장 핫한 타자, 올스타도…"" 이정후 얼마나 잘치면 美 이렇게까...","""어쩌면 메이저리그 전체를 통틀어 가장 핫한 타자일지도 모른다"" 샌프란시스코 자이언츠에서 뛰고 있는 '바람의 손자' 이정후(28)를 향한 현지 매체들의 시선이 180도 달라지고 있다. 이정후는 한때 1할대 타율로...",www.spotvnews.co.kr,2026-04-29T20:47:00,,ETC,,0.9,,,False,이정후가 메이저리그에서 주목받고 있다.,이정후,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
458,"'도대체 인간 맞나' 오타니 또 113년만의 대기록 세웠다 ""기록상 최초""","4월 1일 클리블랜드 가디언스전에서 6이닝 무실점, 4월 9일 토론토 블루제이스전에서 6이닝 1실점(비자책), 4월 16일 뉴욕 메츠전에서 6이닝 1실점, 4월 23일 샌프란시스코 자이언츠전에서 6이닝 무실점 그리고...",www.sportschosun.com,2026-04-29T20:42:00,,ETC,,0.9,,,False,오타니가 대기록을 세우며 주목받고 있다.,,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
459,"'우리동네 야구대장', 첫 번째 직관 이벤트 개최…신청 방법?","출신 구단과의 인연을 이어 박용택은 리틀 트윈스(서울), 이대호는 리틀 자이언츠(부산), 김태균은 리틀... 오는 5월 7일(목) 오전 11시 리틀 이글스와 리틀 타이거즈의 1경기, 오후 3시 리틀 트윈스와 리틀 자이언츠의...",www.topstarnews.net,2026-04-29T19:44:00,,ETC,,0.9,,,False,리틀 야구대회가 개최된다.,,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
460,"'1일천하'지만 오타니 어쨌든 놀랍다, '0.28→0.60' ERA 1위 등극! 104번째...",지난 23일 샌프란시스코 자이언츠전 이후 올시즌 처음으로 닷새를 쉬고 마운드에 올랐다. 그리고 타석에는 서지 않았다. 선발등판하는 날 라인업에서 제외된 것은 지난 16일 뉴욕 메츠전에 이어 시즌 두 번째. 데이브...,www.sportschosun.com,2026-04-29T16:33:00,,ETC,,0.9,,,False,오타니가 ERA 1위에 등극했다.,오타니,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
461,"'3할' 이정후, 무엇이 달라졌나 [MLB]",이정후(28·샌프란시스코 자이언츠)의 방망이가 달아오르고 있다. 이정후는 29일(한국시간) 미국 펜실베이니아주 필라델피아 시티즌스뱅크파크에서 열린 2026 미국프로야구 메이저리그(MLB) 필라델피아 필리스...,www.sportsq.co.kr,2026-04-29T16:24:00,,ETC,,0.9,,,False,이정후의 타격이 상승세를 보이고 있다.,이정후,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
462,"이정후의 ‘불방망이’, 4경기 만에 ‘멀티히트’ 쉼표",AP뉴시스 이정후(샌프란시스코 자이언츠)의 ‘불방망이’가 4경기 만에 쉼표를 찍었다. 이정후는 29일(한국시간) 미국 펜실베이니아주 필라델피아 시티즌스 뱅크 파크에서 열린 플라델피아 필리스와 2026...,www.munhwa.com,2026-04-29T16:00:00,,ETC,,0.9,,,False,이정후가 4경기 만에 멀티히트를 기록했다.,이정후,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
463,"무안타 침묵한 샌프란시스코 이정후, 타율 3할대 유지…멀티 히트는 3연...",샌프란시스코 자이언츠 이정후(28)가 무안타로 침묵했다. 이정후는 29일(한국시간) 시티즌스 뱅크 파크서 열린 2026 메이저리그(MLB) 필라델피아 필리스와 원정경기에 리드오프 우익수로 선발출전해 4타수 무안타...,sports.donga.com,2026-04-29T15:47:00,,ETC,,,gpt_missing_index;excluded_mlb_giants,,False,이정후가 무안타로 침묵했지만 타율은 유지하고 있다.,이정후,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
464,ML 역사상 최초 '아들 단장-아빠 감독' 어떻게 탄생했나…감독 거절했던...,"솔직히 나는 선수들을 신뢰한다. 선수들을 믿는다. 선수들을 좋아한다. 하지만 더 나은 야구를 하고 싶다""고 밝혔다 감독 교체 효과일까. 필라델피아는 샌프란시스코 자이언츠를 7-0으로 꺾었다.",www.mydaily.co.kr,2026-04-29T15:41:00,,ETC,,,gpt_missing_index;excluded_mlb_giants,,False,필라델피아가 샌프란시스코를 꺾었다.,,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
465,"상승세 타던 이정후, 잠시 숨고르기… 필라델피아전 무안타",AFP=연합뉴스 매일일보 = 성승환 기자  |  최근 뜨거운 타격감으로 상승세를 타던 이정후(샌프란시스코 자이언츠)가 이번엔 침묵했다. 이정후는 29일(한국시간) 미국 펜실베이니아주 필라델피아 시티즌스 뱅크...,www.m-i.kr,2026-04-29T15:28:00,,ETC,,,gpt_missing_index;excluded_mlb_giants,,False,이정후가 필라델피아전에서 무안타로 침묵했다.,이정후,,,True,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
466,"이천문화재단, 미국 샌프란시스코·실리콘밸리서 다섯 차례 공연","8일에는 미국 프로야구 샌프란시스코 자이언츠 홈구장에서, 9일에는 샌프란시스코한인회관에서 공연을... 여러 행사 가운데 가장 주목받는 행사는 샌프란시스코 자이언츠 '코리안 헤리티지 나이트'다. 샌프란시스코...",www.worldkorean.net,2026-04-29T15:04:00,,ETC,,,gpt_missing_index;excluded_mlb_giants,,False,이천문화재단이 샌프란시스코에서 공연을 진행한다.,,,,False,"롯데 vs 키움 (홈) 5-6 패 | 결승타: 오선진(11회) | 홈런: 안치홍2호, 임병욱1호, 박승욱1호 | 타자 키플레이어: 박승욱(롯데), 장두성(롯데), 레이예스(롯데) | 투수 키플레이어: 박진형(키움), 정철원(롯데), 유토(키움)"
467,"'타격 숨 고르기' 이정후, 4타수 무안타…김혜성도 침묵",미국 메이저리그(MLB) 샌프란시스코 자이언츠 이정후의 연속안타 행진이 멈췄습니다. 이정후는 29일(한국시간) 미국 펜실베이니아주 필라델피아 시티즌스 뱅크 파크에서 열린 필라델피아 필리스와 원정 경기에 1번...,www.yonhapnewstv.co.kr,2026-04-29T14:35:00,,ETC,,,gpt_missing_index;excluded_mlb_giants,,False,이정후가 필라델피아전에서 4타수 무안타로 침묵했다.,이정후,,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
468,“엄마한테 사랑한다고 하고 싶었는데” '입단 9년 만에 첫 승' 모두가 ...,"프로야구 롯데 자이언츠 현도훈이 어제(28일) 부산 사직구장에서 열린 2026 신한은행 SOL Bank KBO리그 키움 히어로즈와 홈 경기에서 구원 등판해 2이닝 1볼넷 무실점을 기록해, 데뷔 9년 만에 첫 승을 거뒀습니다. 경기...",news.jtbc.co.kr,2026-04-29T14:26:00,,TRANSACTION_CONTRACT,,1.0,,,True,현도훈이 9년 만에 첫 승을 거두었다.,현도훈,positive,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
469,“키움의 희망이 되지 않을까요”…‘신인 맞아?’ 사령탑 레이더에 포...,"전날 사직 롯데전에서는 경기 막판 1점 차까지 추격했지만 패했다. 직전 삼성과 3연전 스윕승으로... 이른바 ‘잇몸 야구’로 버티고 있는 가운데, 2026년 2라운드 11순위로 키움에 입단한 김지석이 쏠쏠한 활약을...",www.sportsseoul.com,2026-04-29T14:08:00,,TRANSACTION_CONTRACT,,1.0,,,True,신인 김지석이 키움에서 활약하고 있다.,김지석,neutral,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
470,"""나랑 안 맞네"" 김태형 감독과 악연? 日 유학·데뷔 8년·33살에 거둔 감...",일본 야구 유학 등 우여곡절 속에 33살 나이에 거둔 늦깎이 승리다. 롯데 우완 현도훈은 28일 부산 사직구장에서 열린 '2026 신한 SOL KBO 리그' 키움과 홈 경기에 2-2로 맞선 6회초 등판해 2이닝 1볼넷 무실점 투구를...,www.nocutnews.co.kr,2026-04-29T13:57:00,,PERFORMANCE_ANALYSIS,,0.9,,,True,현도훈이 33세에 첫 승을 기록했다.,현도훈,positive,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
471,NFL 구영회 실축이 사람 살렸다?…헛발질에 웃다가 발작 '뇌종양' 발견한...,뉴욕 자이언츠와 뉴잉글랜드 패트리어츠의 경기를 보고 있었다. 경기 2쿼터 무렵 뉴욕 자이언츠의 구영회가 나서 필드골을 시도하다가 공 대신 땅을 차버리는 실수를 저질렀다. 투세이커는 이 장면을 보고 웃음이 터져...,www.etnews.com,2026-04-29T13:56:00,,ETC,,,gpt_missing_index,,True,구영회의 실축이 뇌종양 발견의 계기가 되었다.,,neutral,,False,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
472,프로농구 하위팀 반란으로 사상 초유의 정규리그 5~6위 이뤄질까…슈퍼...,프로야구는 물론 배구와 축구 등 4대 프로스포츠를 통틀어서도 챔프전이 5~6위 사이에 열린다면 이번이 처음이 된다. 부산 KCC는 28일 부산사직실내체육관에서 열린 2025~26 LG전자 프로농구 4강 플레이오프(5전3승제)...,www.seoul.co.kr,2026-04-29T13:56:00,,ETC,,,gpt_missing_index,,True,프로농구에서 하위팀의 반란이 예상된다.,,neutral,,False,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
473,[오피셜] 또 터졌다...다저스 공식 트레이드 단행! 현금 주고 '김혜성 자...,피츠제럴드는 지난 2023년 샌프란시스코 자이언츠에서 데뷔했던 선수다. 첫해에는 10경기밖에 출전하지 못했으나 2024시즌 96경기에 출전해 타율 0.280 15홈런 34타점 17도루 OPS 0.831을 기록해 샌프란시스코 내야진의...,www.sportalkorea.com,2026-04-29T13:39:00,,TRANSACTION_CONTRACT,,1.0,excluded_mlb_giants,,False,롯데가 키움과의 경기에서 5-4로 승리했다.,이호준;전민재,,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
